"2020-01-22","Sullivan","33019","43.36","-72.22","0"
"2020-01-22","Unassigned","90033","0.00","0.00","0"
"2020-01-22","Belknap","33001","43.52","-71.42","0"
"2020-01-22","Carroll","33003","43.87","-71.20","0"
"2020-01-22","Merrimack","33013","43.30","-71.68","0"
"2020-01-22","Out of NH","80033","0.00","0.00","0"
"2020-01-22","Rockingham","33015","42.98","-71.13","0"
"2020-01-22","Strafford","33017","43.29","-71.02","0"
"2020-01-22","Cheshire","33005","42.92","-72.25","0"
"2020-01-22","Coos","33007","44.69","-71.31","0"
"2020-01-22","Grafton","33009","43.94","-71.82","0"
"2020-01-22","Hillsborough","33011","42.92","-71.72","0"
"2020-01-23","Belknap","33001","43.52","-71.42","0"
"2020-01-23","Carroll","33003","43.87","-71.20","0"
"2020-01-23","Sullivan","33019","43.36","-72.22","0"
"2020-01-23","Unassigned","90033","0.00","0.00","0"
"2020-01-23","Cheshire","33005","42.92","-72.25","0"
"2020-01-23","Coos","33007","44.69","-71.31","0"
"2020-01-23","Grafton","33009","43.94","-71.82","0"
"2020-01-23","Hillsborough","33011","42.92","-71.72","0"
"2020-01-23","Merrimack","33013","43.30","-71.68","0"
"2020-01-23","Out of NH","80033","0.00","0.00","0"
"2020-01-23","Rockingham","33015","42.98","-71.13","0"
"2020-01-23","Strafford","33017","43.29","-71.02","0"
"2020-01-24","Belknap","33001","43.52","-71.42","0"
"2020-01-24","Carroll","33003","43.87","-71.20","0"
"2020-01-24","Merrimack","33013","43.30","-71.68","0"
"2020-01-24","Out of NH","80033","0.00","0.00","0"
"2020-01-24","Rockingham","33015","42.98","-71.13","0"
"2020-01-24","Strafford","33017","43.29","-71.02","0"
"2020-01-24","Sullivan","33019","43.36","-72.22","0"
"2020-01-24","Unassigned","90033","0.00","0.00","0"
"2020-01-24","Cheshire","33005","42.92","-72.25","0"
"2020-01-24","Coos","33007","44.69","-71.31","0"
"2020-01-24","Grafton","33009","43.94","-71.82","0"
"2020-01-24","Hillsborough","33011","42.92","-71.72","0"
"2020-01-25","Cheshire","33005","42.92","-72.25","0"
"2020-01-25","Coos","33007","44.69","-71.31","0"
"2020-01-25","Grafton","33009","43.94","-71.82","0"
"2020-01-25","Hillsborough","33011","42.92","-71.72","0"
"2020-01-25","Sullivan","33019","43.36","-72.22","0"
"2020-01-25","Unassigned","90033","0.00","0.00","0"
"2020-01-25","Belknap","33001","43.52","-71.42","0"
"2020-01-25","Carroll","33003","43.87","-71.20","0"
"2020-01-25","Merrimack","33013","43.30","-71.68","0"
"2020-01-25","Out of NH","80033","0.00","0.00","0"
"2020-01-25","Rockingham","33015","42.98","-71.13","0"
"2020-01-25","Strafford","33017","43.29","-71.02","0"
"2020-01-26","Merrimack","33013","43.30","-71.68","0"
"2020-01-26","Out of NH","80033","0.00","0.00","0"
"2020-01-26","Rockingham","33015","42.98","-71.13","0"
"2020-01-26","Strafford","33017","43.29","-71.02","0"
"2020-01-26","Cheshire","33005","42.92","-72.25","0"
"2020-01-26","Coos","33007","44.69","-71.31","0"
"2020-01-26","Grafton","33009","43.94","-71.82","0"
"2020-01-26","Hillsborough","33011","42.92","-71.72","0"
"2020-01-26","Belknap","33001","43.52","-71.42","0"
"2020-01-26","Carroll","33003","43.87","-71.20","0"
"2020-01-26","Sullivan","33019","43.36","-72.22","0"
"2020-01-26","Unassigned","90033","0.00","0.00","0"
"2020-01-27","Sullivan","33019","43.36","-72.22","0"
"2020-01-27","Unassigned","90033","0.00","0.00","0"
"2020-01-27","Cheshire","33005","42.92","-72.25","0"
"2020-01-27","Coos","33007","44.69","-71.31","0"
"2020-01-27","Grafton","33009","43.94","-71.82","0"
"2020-01-27","Hillsborough","33011","42.92","-71.72","0"
"2020-01-27","Merrimack","33013","43.30","-71.68","0"
"2020-01-27","Out of NH","80033","0.00","0.00","0"
"2020-01-27","Rockingham","33015","42.98","-71.13","0"
"2020-01-27","Strafford","33017","43.29","-71.02","0"
"2020-01-27","Belknap","33001","43.52","-71.42","0"
"2020-01-27","Carroll","33003","43.87","-71.20","0"
"2020-01-28","Belknap","33001","43.52","-71.42","0"
"2020-01-28","Carroll","33003","43.87","-71.20","0"
"2020-01-28","Merrimack","33013","43.30","-71.68","0"
"2020-01-28","Out of NH","80033","0.00","0.00","0"
"2020-01-28","Rockingham","33015","42.98","-71.13","0"
"2020-01-28","Strafford","33017","43.29","-71.02","0"
"2020-01-28","Sullivan","33019","43.36","-72.22","0"
"2020-01-28","Unassigned","90033","0.00","0.00","0"
"2020-01-28","Cheshire","33005","42.92","-72.25","0"
"2020-01-28","Coos","33007","44.69","-71.31","0"
"2020-01-28","Grafton","33009","43.94","-71.82","0"
"2020-01-28","Hillsborough","33011","42.92","-71.72","0"
"2020-01-29","Sullivan","33019","43.36","-72.22","0"
"2020-01-29","Unassigned","90033","0.00","0.00","0"
"2020-01-29","Belknap","33001","43.52","-71.42","0"
"2020-01-29","Carroll","33003","43.87","-71.20","0"
"2020-01-29","Merrimack","33013","43.30","-71.68","0"
"2020-01-29","Out of NH","80033","0.00","0.00","0"
"2020-01-29","Rockingham","33015","42.98","-71.13","0"
"2020-01-29","Strafford","33017","43.29","-71.02","0"
"2020-01-29","Cheshire","33005","42.92","-72.25","0"
"2020-01-29","Coos","33007","44.69","-71.31","0"
"2020-01-29","Grafton","33009","43.94","-71.82","0"
"2020-01-29","Hillsborough","33011","42.92","-71.72","0"
"2020-01-30","Belknap","33001","43.52","-71.42","0"
"2020-01-30","Carroll","33003","43.87","-71.20","0"
"2020-01-30","Sullivan","33019","43.36","-72.22","0"
"2020-01-30","Unassigned","90033","0.00","0.00","0"
"2020-01-30","Cheshire","33005","42.92","-72.25","0"
"2020-01-30","Coos","33007","44.69","-71.31","0"
"2020-01-30","Grafton","33009","43.94","-71.82","0"
"2020-01-30","Hillsborough","33011","42.92","-71.72","0"
"2020-01-30","Merrimack","33013","43.30","-71.68","0"
"2020-01-30","Out of NH","80033","0.00","0.00","0"
"2020-01-30","Rockingham","33015","42.98","-71.13","0"
"2020-01-30","Strafford","33017","43.29","-71.02","0"
"2020-01-31","Belknap","33001","43.52","-71.42","0"
"2020-01-31","Carroll","33003","43.87","-71.20","0"
"2020-01-31","Merrimack","33013","43.30","-71.68","0"
"2020-01-31","Out of NH","80033","0.00","0.00","0"
"2020-01-31","Rockingham","33015","42.98","-71.13","0"
"2020-01-31","Strafford","33017","43.29","-71.02","0"
"2020-01-31","Sullivan","33019","43.36","-72.22","0"
